Cruise,Station,Type,yyyy-mm-ddThh:mm,Latitude [degrees_north],Longitude [degrees_east],Bot. Depth [m],PRES [db],TEMP [deg C],PSAL [psu]
58GS,332,B,1951-11-27T18:00,67.03,-004.42,3500,10,5.44,35.092
58GS,175,B,1952-06-02T00:00,69.88,-004.30,3450,0,5.50,35.23
58GS,175,B,1952-06-02T00:00,69.88,-004.30,3450,10,5.29,35.19
58GS,174,B,1952-06-02T00:00,69.45,-002.33,3240,0,5.72,35.20
58GS,174,B,1952-06-02T00:00,69.45,-002.33,3240,10,5.33,35.20
58GS,173,B,1952-06-02T00:00,68.88,-000.67,2980,0,6.92,
58GS,173,B,1952-06-02T00:00,68.88,-000.67,2980,10,6.63,35.27
26DA,157,B,1952-06-08T00:00,65.33,-003.00,,0,5.94,35.09
26DA,156,B,1952-06-08T00:00,65.33,-002.00,3150,0,6.11,35.05
26DA,156,B,1952-06-08T00:00,65.33,-002.00,3150,10,6.08,35.04
26DA,158,B,1952-06-08T00:00,65.00,-004.00,,0,5.27,35.03
26DA,159,B,1952-06-08T00:00,65.33,-004.00,,0,5.43,35.04
26DA,159,B,1952-06-08T00:00,65.33,-004.00,,10,5.44,35.03
58GS,239,B,1952-06-21T00:00,67.05,-000.08,3650,0,7.75,35.21
58GS,239,B,1952-06-21T00:00,67.05,-000.08,3650,10,7.76,
58GS,245,B,1952-06-22T00:00,66.82,-003.43,3120,0,5.87,35.01
58GS,245,B,1952-06-22T00:00,66.82,-003.43,3120,10,5.75,35.00
58GS,244,B,1952-06-22T00:00,66.87,-001.75,3700,0,6.22,35.02
58GS,244,B,1952-06-22T00:00,66.87,-001.75,3700,10,6.06,35.01
9059,8692,B,1952-07-15T18:00,69.332,-004.732,500,0.0,8.200,
9059,8692,B,1952-07-15T18:00,69.332,-004.732,500,10.0,8.140,35.080
9059,8691,B,1952-07-15T21:00,69.332,-003.800,500,0.0,8.300,35.170
9059,8691,B,1952-07-15T21:00,69.332,-003.800,500,10.0,8.380,35.170
9059,8695,B,1952-07-16T01:00,69.332,-002.850,500,0.0,9.300,35.160
9059,8695,B,1952-07-16T01:00,69.332,-002.850,500,10.0,9.240,
9059,8694,B,1952-07-16T04:00,69.332,-001.900,500,0.0,9.100,
9059,8694,B,1952-07-16T04:00,69.332,-001.900,500,10.0,9.100,35.280
9059,8693,B,1952-07-16T07:00,69.332,-000.967,500,0.0,8.400,
9059,8693,B,1952-07-16T07:00,69.332,-000.967,500,10.0,8.300,
26TE,32,B,1952-07-18T00:00,65.40,-000.80,,0,9.31,35.10
26TE,33,B,1952-07-18T00:00,65.20,-001.07,,0,9.09,35.06
26TE,34,B,1952-07-18T00:00,65.40,-001.33,,0,9.80,35.10
26TE,43,B,1952-07-19T00:00,65.40,-003.58,,0,7.81,35.08
26TE,45,B,1952-07-19T00:00,65.40,-004.77,,0,7.20,34.96
26TE,44,B,1952-07-19T00:00,65.40,-004.17,,0,7.50,34.98
26TE,42,B,1952-07-19T00:00,65.40,-003.00,,0,7.38,35.01
26TE,41,B,1952-07-19T00:00,65.40,-002.42,,0,8.30,35.02
26TE,40,B,1952-07-19T00:00,65.40,-001.97,,0,8.90,35.12
9099,5780,B,1952-08-02T00:00,69.232,-003.850,2684,0.0,9.700,35.280
9099,5780,B,1952-08-02T00:00,69.232,-003.850,2684,9.0,9.850,35.260
58GS,285,B,1952-10-25T00:00,65.23,-000.22,2915,0,7.22,
58GS,285,B,1952-10-25T00:00,65.23,-000.22,2915,10,7.17,35.03
58GS,286,B,1952-10-25T00:00,65.48,-000.75,3110,0,7.09,35.01
58GS,286,B,1952-10-25T00:00,65.48,-000.75,3110,10,6.75,34.99
58GS,319,B,1952-11-10T00:00,65.00,-004.33,3400,0,5.50,34.94
58GS,319,B,1952-11-10T00:00,65.00,-004.33,3400,10,5.49,34.93
58GS,358,B,1952-11-28T00:00,65.50,-004.17,3760,0,4.44,35.02
58GS,358,B,1952-11-28T00:00,65.50,-004.17,3760,10,4.43,35.01
58GS,359,B,1952-11-28T00:00,65.08,-004.17,3160,0,4.79,34.96
58GS,359,B,1952-11-28T00:00,65.08,-004.17,3160,10,4.73,34.97
58GS,373,B,1952-11-30T00:00,65.08,-000.83,3020,0,5.33,35.02
58GS,373,B,1952-11-30T00:00,65.08,-000.83,3020,10,5.27,35.01
58GS,374,B,1952-11-30T00:00,65.08,-002.63,3210,0,4.60,34.96
58GS,374,B,1952-11-30T00:00,65.08,-002.63,3210,10,4.55,34.93
58GS,375,B,1952-11-30T00:00,65.50,-002.63,3320,0,4.79,34.95
58GS,375,B,1952-11-30T00:00,65.50,-002.63,3320,10,4.76,34.97
58GS,372,B,1952-11-30T00:00,65.50,-000.83,3200,0,5.04,35.01
58GS,372,B,1952-11-30T00:00,65.50,-000.83,3200,10,4.84,34.96
58GS,72,B,1953-05-28T00:00,65.83,-000.50,3155,0,5.19,34.98
58GS,72,B,1953-05-28T00:00,65.83,-000.50,3155,10,5.13,34.98
58GS,88,B,1953-05-31T00:00,69.27,-001.78,3550,0,6.06,35.16
58GS,88,B,1953-05-31T00:00,69.27,-001.78,3550,10,6.08,35.17
58GS,87,B,1953-05-31T00:00,68.82,-000.42,2180,0,6.50,35.17
58GS,87,B,1953-05-31T00:00,68.82,-000.42,2180,10,6.46,35.17
58GS,89,B,1953-05-31T00:00,69.60,-003.12,3550,0,5.54,35.13
58GS,89,B,1953-05-31T00:00,69.60,-003.12,3550,10,5.54,35.12
9099,7018,B,1953-05-31T09:00,69.600,-003.117,,0.0,5.540,35.130
9099,7018,B,1953-05-31T09:00,69.600,-003.117,,10.0,5.540,35.120
9099,7014,B,1953-05-31T12:00,69.267,-001.782,,0.0,6.060,35.160
9099,7014,B,1953-05-31T12:00,69.267,-001.782,,10.0,6.080,35.170
9099,7012,B,1953-05-31T15:00,68.817,-000.417,,0.0,6.500,35.170
9099,7012,B,1953-05-31T15:00,68.817,-000.417,,10.0,6.460,35.170
90MY,7013,B,1953-06-03T15:00,69.300,-000.967,,0.0,5.600,
90MY,7013,B,1953-06-03T15:00,69.300,-000.967,,10.0,5.470,35.300
90MY,7015,B,1953-06-03T21:00,69.332,-002.000,,0.0,6.000,35.350
90MY,7015,B,1953-06-03T21:00,69.332,-002.000,,10.0,5.860,
90MY,7017,B,1953-06-04T01:00,69.332,-003.000,,0.0,5.700,35.250
90MY,7017,B,1953-06-04T01:00,69.332,-003.000,,10.0,5.680,35.260
90MY,7019,B,1953-06-04T06:00,69.300,-004.032,,0.0,5.300,
90MY,7019,B,1953-06-04T06:00,69.300,-004.032,,10.0,5.160,35.340
26DA,112,B,1953-06-06T00:00,65.33,-002.00,,0,5.98,35.00
26DA,112,B,1953-06-06T00:00,65.33,-002.00,,10,5.90,35.00
26DA,113,B,1953-06-06T00:00,65.33,-003.00,,0,5.25,34.91
26DA,113,B,1953-06-06T00:00,65.33,-003.00,,10,5.02,34.93
26DA,115,B,1953-06-06T00:00,65.00,-004.00,,0,5.00,34.91
26DA,115,B,1953-06-06T00:00,65.00,-004.00,,10,4.79,34.90
26DA,114,B,1953-06-06T00:00,65.33,-004.00,3500,0,5.40,34.92
26DA,114,B,1953-06-06T00:00,65.33,-004.00,3500,10,5.01,34.92
9099,7016,B,1953-06-06T20:00,69.850,-002.182,,0.0,5.700,
9099,7016,B,1953-06-06T20:00,69.850,-002.182,,10.0,5.710,
9099,7009,B,1953-06-16T22:00,65.100,-002.667,,0.0,8.700,
9099,7009,B,1953-06-16T22:00,65.100,-002.667,,10.0,8.460,
9099,7008,B,1953-06-17T19:00,65.067,-002.850,,0.0,7.600,
9099,7008,B,1953-06-17T19:00,65.067,-002.850,,5.0,7.280,
9099,7008,B,1953-06-17T19:00,65.067,-002.850,,10.0,6.860,
58GS,155,B,1953-06-22T00:00,68.85,-003.10,3500,0,7.48,35.09
58GS,155,B,1953-06-22T00:00,68.85,-003.10,3500,10,7.35,35.08
58GS,157,B,1953-06-22T00:00,69.23,-001.47,3670,0,8.40,35.15
58GS,157,B,1953-06-22T00:00,69.23,-001.47,3670,10,8.32,35.13
58GS,156,B,1953-06-22T00:00,68.47,-004.72,3570,0,6.97,35.06
58GS,156,B,1953-06-22T00:00,68.47,-004.72,3570,10,6.79,35.09
58GS,174,B,1953-07-16T00:00,66.55,-000.43,,0,10.42,34.96
58GS,174,B,1953-07-16T00:00,66.55,-000.43,,10,10.19,34.96
58GS,175,B,1953-07-16T00:00,66.90,-003.17,3200,0,9.40,34.94
58GS,175,B,1953-07-16T00:00,66.90,-003.17,3200,10,9.38,34.94
26TE,37,B,1953-08-02T00:00,65.00,-003.50,,0,12.20,34.88
26TE,38,B,1953-08-02T00:00,65.00,-004.00,,0,11.70,
26TE,39,B,1953-08-02T00:00,65.00,-004.58,,0,11.40,34.88
26TE,64,B,1953-09-17T00:00,65.00,-004.07,,0,9.90,
26TE,63,B,1953-09-17T00:00,65.00,-004.75,,0,9.10,34.92
9099,5804,B,1954-02-10T22:00,66.200,-001.500,3008,0.0,4.150,34.930
9099,5804,B,1954-02-10T22:00,66.200,-001.500,3008,10.0,4.160,34.940
9099,5806,B,1954-02-20T07:00,69.167,-004.000,737,0.0,2.800,35.020
9099,5805,B,1954-02-20T17:00,68.682,-000.250,2850,0.0,4.600,35.050
58GS,187,B,1954-05-24T00:00,65.40,-000.83,3100,0,6.58,34.89
58GS,187,B,1954-05-24T00:00,65.40,-000.83,3100,10,6.44,34.90
58GS,191,B,1954-05-25T00:00,65.92,-001.78,3430,0,6.51,34.92
58GS,191,B,1954-05-25T00:00,65.92,-001.78,3430,10,6.38,34.92
58GS,209,B,1954-05-28T00:00,69.32,-001.13,3010,0,7.64,35.13
58GS,209,B,1954-05-28T00:00,69.32,-001.13,3010,10,6.99,35.13
58GS,213,B,1954-05-29T00:00,69.50,-002.92,2710,0,7.63,35.17
58GS,213,B,1954-05-29T00:00,69.50,-002.92,2710,10,7.14,35.17
58GS,214,B,1954-05-29T00:00,69.67,-004.88,3155,0,6.75,35.12
58GS,214,B,1954-05-29T00:00,69.67,-004.88,3155,10,6.83,35.13
9099,7030,B,1954-06-05T17:00,65.882,-004.050,,0.0,6.600,34.920
9099,7030,B,1954-06-05T17:00,65.882,-004.050,,10.0,6.000,34.940
9099,7028,B,1954-06-05T22:00,65.917,-003.300,,0.0,6.800,34.990
9099,7028,B,1954-06-05T22:00,65.917,-003.300,,10.0,6.900,34.990
9099,7027,B,1954-06-06T02:00,65.932,-002.532,,0.0,7.200,35.070
9099,7027,B,1954-06-06T02:00,65.932,-002.532,,10.0,7.340,35.010
9099,7025,B,1954-06-06T07:00,65.967,-001.817,,0.0,7.800,35.030
9099,7025,B,1954-06-06T07:00,65.967,-001.817,,10.0,7.180,34.970
9099,7022,B,1954-06-06T14:00,65.732,-001.132,,10.0,8.690,35.010
26DA,158,B,1954-06-19T00:00,65.20,-001.45,3100,0,8.26,35.02
26DA,158,B,1954-06-19T00:00,65.20,-001.45,3100,10,8.24,35.02
26DA,160,B,1954-06-19T00:00,66.07,-001.20,,0,9.53,35.17
26DA,160,B,1954-06-19T00:00,66.07,-001.20,,10,9.53,35.18
26DA,159,B,1954-06-19T00:00,65.25,-002.80,3100,0,7.70,34.94
26DA,159,B,1954-06-19T00:00,65.25,-002.80,3100,10,7.70,34.97
26DA,164,B,1954-06-20T00:00,65.33,-004.00,3200,0,7.15,34.90
26DA,164,B,1954-06-20T00:00,65.33,-004.00,3200,10,7.14,34.92
58GS,345,B,1954-07-20T00:00,66.50,-002.08,3200,0,10.10,35.04
58GS,345,B,1954-07-20T00:00,66.50,-002.08,3200,10,9.98,35.06
58GS,344,B,1954-07-20T00:00,66.50,-001.20,,0,10.57,35.19
58GS,344,B,1954-07-20T00:00,66.50,-001.20,,10,10.51,35.19
58GS,347,B,1954-07-20T00:00,66.53,-003.72,,0,10.00,35.13
58GS,347,B,1954-07-20T00:00,66.53,-003.72,,10,9.90,35.11
58GS,346,B,1954-07-20T00:00,66.50,-003.28,,0,9.84,35.08
58GS,346,B,1954-07-20T00:00,66.50,-003.28,,10,9.76,35.08
58GS,348,B,1954-07-20T00:00,66.53,-004.45,,0,8.90,34.99
58GS,348,B,1954-07-20T00:00,66.53,-004.45,,10,8.72,34.97
58GS,349,B,1954-07-21T00:00,65.47,-004.70,,0,9.52,34.89
58GS,349,B,1954-07-21T00:00,65.47,-004.70,,10,8.68,34.84
9099,7054,B,1955-05-23T21:00,68.400,-000.232,,10.0,5.830,
9099,7076,B,1955-05-27T22:00,69.067,-001.232,,10.0,4.800,
9099,7085,B,1955-05-28T04:00,69.182,-003.267,,10.0,4.540,
9099,7078,B,1955-05-28T07:00,69.350,-001.532,,10.0,5.150,
9099,7073,B,1955-05-28T10:00,69.500,-000.300,,10.0,4.680,
9099,7080,B,1955-05-28T15:00,69.850,-001.700,,10.0,4.580,
9099,7083,B,1955-05-28T20:00,69.767,-002.182,,10.0,5.210,
26DA,150,B,1955-06-08T00:00,65.50,-001.00,3230,0,5.50,34.98
26DA,151,B,1955-06-08T00:00,65.50,-003.10,3420,0,5.97,34.98
26DA,152,B,1955-06-08T00:00,65.50,-004.50,3690,0,5.27,34.97
9099,7043,B,1955-06-08T19:00,65.750,-004.000,,0.0,5.600,34.990
9099,7043,B,1955-06-08T19:00,65.750,-004.000,,10.0,5.580,34.960
9099,7041,B,1955-06-08T23:00,65.732,-003.250,,10.0,5.320,35.010
9099,7039,B,1955-06-09T03:00,65.732,-002.500,,10.0,5.430,34.970
9099,7037,B,1955-06-09T07:00,65.717,-001.582,,0.0,5.300,34.990
9099,7037,B,1955-06-09T07:00,65.717,-001.582,,10.0,5.220,34.940
9099,7035,B,1955-06-09T11:00,65.700,-000.982,,10.0,6.790,35.160
58GS,263,B,1955-06-10T00:00,66.00,-002.00,3260,0,5.70,35.08
58GS,263,B,1955-06-10T00:00,66.00,-002.00,3260,10,5.60,35.08
58GS,262,B,1955-06-10T00:00,65.40,-000.83,2940,0,5.73,35.07
58GS,262,B,1955-06-10T00:00,65.40,-000.83,2940,10,5.65,35.05
58GS,265,B,1955-06-11T00:00,66.50,-003.00,3650,0,5.34,35.07
58GS,265,B,1955-06-11T00:00,66.50,-003.00,3650,10,5.33,35.07
58GS,269,B,1955-06-12T00:00,67.62,-002.67,3710,0,5.09,35.09
58GS,269,B,1955-06-12T00:00,67.62,-002.67,3710,10,4.95,35.08
58GS,270,B,1955-06-12T00:00,68.00,-004.00,3660,0,5.23,35.10
58GS,270,B,1955-06-12T00:00,68.00,-004.00,3660,10,5.11,35.09
58GS,274,B,1955-06-13T00:00,67.20,-001.17,3270,0,5.80,35.19
58GS,274,B,1955-06-13T00:00,67.20,-001.17,3270,10,5.73,35.18
9099,7046,B,1955-06-14T09:00,67.567,-000.067,,10.0,7.800,35.210
9099,7048,B,1955-06-14T17:00,67.500,-001.000,,0.0,6.100,35.140
9099,7048,B,1955-06-14T17:00,67.500,-001.000,,10.0,5.820,35.140
9099,7047,B,1955-06-14T19:00,67.482,-001.750,,0.0,6.000,35.230
9099,7047,B,1955-06-14T19:00,67.482,-001.750,,10.0,5.900,35.230
9099,7049,B,1955-06-14T23:00,67.482,-002.500,,10.0,5.170,35.160
9099,7050,B,1955-06-15T03:00,67.467,-003.250,,10.0,5.360,35.140
9099,7053,B,1955-06-15T06:00,67.467,-004.000,,0.0,5.400,35.160
9099,7053,B,1955-06-15T06:00,67.467,-004.000,,10.0,5.360,35.160
58GS,298,B,1955-06-17T00:00,69.50,-002.92,3410,0,6.78,35.24
58GS,298,B,1955-06-17T00:00,69.50,-002.92,3410,10,6.70,35.23
58GS,299,B,1955-06-17T00:00,69.68,-004.72,3010,0,5.56,35.21
58GS,297,B,1955-06-17T00:00,69.30,-001.12,2580,0,7.37,35.26
58GS,297,B,1955-06-17T00:00,69.30,-001.12,2580,10,7.30,35.25
90MY,8706,B,1955-06-18T22:00,69.332,-003.932,3800,10.0,5.320,35.260
90MY,8708,B,1955-06-19T02:00,69.317,-002.817,3880,10.0,6.500,35.300
90MY,8707,B,1955-06-19T06:00,69.317,-001.667,3700,10.0,7.280,35.350
90MY,8709,B,1955-06-19T10:00,69.332,-001.000,3500,0.0,7.710,35.340
90MY,8709,B,1955-06-19T10:00,69.332,-001.000,3500,10.0,7.490,35.340
9099,5828,B,1955-07-09T15:00,66.100,-004.967,2048,0.0,7.120,34.670
58GS,394,B,1955-08-17T00:00,65.18,-001.25,,0,10.00,34.98
58GS,394,B,1955-08-17T00:00,65.18,-001.25,,10,9.68,34.97
58GS,400,B,1955-08-18T00:00,66.60,-004.72,3700,0,8.75,34.92
58GS,400,B,1955-08-18T00:00,66.60,-004.72,3700,10,8.65,34.91
58GS,399,B,1955-08-18T00:00,66.12,-003.53,3720,0,9.36,34.89
58GS,399,B,1955-08-18T00:00,66.12,-003.53,3720,10,9.24,34.90
58GS,398,B,1955-08-18T00:00,65.67,-002.37,3390,0,9.46,34.92
58GS,398,B,1955-08-18T00:00,65.67,-002.37,3390,10,9.36,34.91
9099,7088,B,1955-09-08T21:00,69.317,-004.432,,0.0,7.200,35.140
9099,7088,B,1955-09-08T21:00,69.317,-004.432,,10.0,7.100,35.080
9099,7089,B,1955-09-09T11:00,69.417,-004.500,,0.0,7.100,35.080
9099,7089,B,1955-09-09T11:00,69.417,-004.500,,10.0,7.080,35.080
9099,7067,B,1955-09-10T10:00,68.832,-003.967,,0.0,7.400,34.990
9099,7067,B,1955-09-10T10:00,68.832,-003.967,,10.0,7.420,34.990
9099,7051,B,1955-09-28T23:00,67.882,-003.667,,0.0,7.400,
9099,7051,B,1955-09-28T23:00,67.882,-003.667,,10.0,7.500,
9099,7052,B,1955-09-29T04:00,67.932,-003.532,,0.0,7.200,
9099,7052,B,1955-09-29T04:00,67.932,-003.532,,10.0,7.340,
9099,7061,B,1955-09-29T21:00,68.432,-002.467,,0.0,8.400,
9099,7061,B,1955-09-29T21:00,68.432,-002.467,,10.0,8.580,
9099,7062,B,1955-09-30T08:00,68.467,-002.100,,0.0,8.200,
9099,7062,B,1955-09-30T08:00,68.467,-002.100,,10.0,8.520,
9099,7090,B,1955-10-03T22:00,69.600,-004.467,,0.0,6.800,34.990
9099,7090,B,1955-10-03T22:00,69.600,-004.467,,10.0,7.140,34.990
9099,7087,B,1955-10-04T01:00,69.600,-003.582,,0.0,7.200,35.050
9099,7087,B,1955-10-04T01:00,69.600,-003.582,,10.0,7.800,35.050
9099,7082,B,1955-10-04T04:00,69.582,-002.700,,0.0,7.400,35.120
9099,7082,B,1955-10-04T04:00,69.582,-002.700,,10.0,7.870,35.120
9099,7079,B,1955-10-04T07:00,69.567,-001.817,,0.0,7.400,35.120
9099,7079,B,1955-10-04T07:00,69.567,-001.817,,10.0,8.000,35.120
9099,7074,B,1955-10-04T11:00,69.550,-000.967,,0.0,7.500,35.050
9099,7074,B,1955-10-04T11:00,69.550,-000.967,,10.0,8.020,35.080
9099,7075,B,1955-10-04T13:00,69.732,-000.717,,0.0,7.400,35.010
9099,7075,B,1955-10-04T13:00,69.732,-000.717,,10.0,7.760,35.050
9099,7086,B,1955-10-05T06:00,69.332,-003.000,,0.0,8.200,35.250
9099,7086,B,1955-10-05T06:00,69.332,-003.000,,10.0,8.580,35.260
9099,7055,B,1955-10-05T20:00,68.982,-000.100,,0.0,8.200,35.170
9099,7055,B,1955-10-05T20:00,68.982,-000.100,,10.0,8.510,35.170
9099,7059,B,1955-10-06T00:00,68.967,-001.182,,0.0,8.600,35.050
9099,7059,B,1955-10-06T00:00,68.967,-001.182,,10.0,8.800,35.050
9099,7064,B,1955-10-06T04:00,68.950,-002.282,,0.0,7.200,34.850
9099,7064,B,1955-10-06T04:00,68.950,-002.282,,10.0,7.580,34.940
9099,7068,B,1955-10-06T07:00,68.950,-003.367,,0.0,7.000,34.920
9099,7068,B,1955-10-06T07:00,68.950,-003.367,,10.0,7.190,34.960
9099,7072,B,1955-10-06T10:00,68.967,-004.467,,0.0,7.600,34.900
9099,7072,B,1955-10-06T10:00,68.967,-004.467,,10.0,7.700,34.900
9099,7057,B,1955-10-07T01:00,68.600,-001.867,,0.0,7.500,
9099,7057,B,1955-10-07T01:00,68.600,-001.867,,10.0,7.760,
9099,7063,B,1955-10-08T15:00,68.517,-002.050,,0.0,7.500,
9099,7063,B,1955-10-08T15:00,68.517,-002.050,,10.0,7.700,
9099,7069,B,1955-10-17T14:00,68.967,-003.950,,0.0,,34.940
9099,7069,B,1955-10-17T14:00,68.967,-003.950,,10.0,6.280,34.940
9099,7084,B,1955-10-17T17:00,69.000,-003.000,,0.0,6.400,34.960
9099,7084,B,1955-10-17T17:00,69.000,-003.000,,10.0,7.120,34.990
9099,7065,B,1955-10-17T21:00,68.982,-002.000,,0.0,7.300,35.070
9099,7065,B,1955-10-17T21:00,68.982,-002.000,,10.0,7.730,35.070
9099,7058,B,1955-10-18T00:00,68.967,-001.000,,0.0,7.100,35.230
9099,7058,B,1955-10-18T00:00,68.967,-001.000,,10.0,7.290,35.210
9099,7056,B,1955-10-19T10:00,68.332,-001.000,,0.0,7.300,35.080
9099,7056,B,1955-10-19T10:00,68.332,-001.000,,10.0,7.820,35.080
9099,7060,B,1955-10-19T13:00,68.332,-002.000,,0.0,6.800,35.030
9099,7060,B,1955-10-19T13:00,68.332,-002.000,,10.0,7.520,35.170
9099,7066,B,1955-10-20T08:00,68.332,-003.000,,0.0,5.300,35.120
9099,7066,B,1955-10-20T08:00,68.332,-003.000,,10.0,4.870,
9099,7071,B,1955-10-20T11:00,68.400,-004.250,,0.0,4.800,34.960
9099,7071,B,1955-10-20T11:00,68.400,-004.250,,10.0,4.200,34.900
58GS,492,B,1955-12-01T00:00,65.00,-004.00,3310,0,6.40,35.10
58GS,492,B,1955-12-01T00:00,65.00,-004.00,3310,10,6.34,35.09
90MS,198,B,1956-05-20T00:00,69.33,-001.00,,0,5.40,
90MS,198,B,1956-05-20T00:00,69.33,-001.00,,10,5.63,
90MS,199,B,1956-05-20T00:00,69.33,-002.00,,0,5.90,
90MS,199,B,1956-05-20T00:00,69.33,-002.00,,10,6.00,35.19
90MS,208,B,1956-05-21T00:00,69.33,-004.00,,0,4.00,
90MS,208,B,1956-05-21T00:00,69.33,-004.00,,10,3.84,35.07
90MS,207,B,1956-05-21T00:00,69.30,-003.05,,0,4.00,
90MS,207,B,1956-05-21T00:00,69.30,-003.05,,10,3.98,
58GS,182,B,1956-06-09T00:00,65.33,-004.00,3500,0,5.47,35.00
58GS,182,B,1956-06-09T00:00,65.33,-004.00,3500,10,5.41,35.00
58GS,183,B,1956-06-09T00:00,66.00,-004.00,3210,0,5.25,35.00
58GS,183,B,1956-06-09T00:00,66.00,-004.00,3210,10,5.07,35.00
58GS,181,B,1956-06-09T00:00,65.58,-002.78,3400,0,5.86,34.99
58GS,181,B,1956-06-09T00:00,65.58,-002.78,3400,10,5.73,35.00
58GS,180,B,1956-06-09T00:00,65.13,-001.50,3090,0,7.00,35.12
58GS,180,B,1956-06-09T00:00,65.13,-001.50,3090,10,6.91,35.11
58GS,212,B,1956-06-15T00:00,69.05,-000.72,2870,0,6.38,35.20
58GS,212,B,1956-06-15T00:00,69.05,-000.72,2870,10,6.29,35.18
58GS,213,B,1956-06-15T00:00,69.28,-001.42,3100,0,6.58,35.21
58GS,213,B,1956-06-15T00:00,69.28,-001.42,3100,10,6.48,35.20
58GS,217,B,1956-06-16T00:00,69.75,-002.97,3100,0,5.83,35.16
58GS,217,B,1956-06-16T00:00,69.75,-002.97,3100,10,5.85,35.16
90MS,346,B,1956-08-03T00:00,69.33,-000.13,,0,9.50,
90MS,346,B,1956-08-03T00:00,69.33,-000.13,,10,9.59,35.12
90MS,347,B,1956-08-03T00:00,69.33,-001.00,,0,9.60,35.19
90MS,347,B,1956-08-03T00:00,69.33,-001.00,,10,9.48,35.14
90MS,348,B,1956-08-03T00:00,69.33,-002.00,,0,9.20,35.10
90MS,348,B,1956-08-03T00:00,69.33,-002.00,,10,9.38,35.07
90MS,349,B,1956-08-03T00:00,69.33,-003.00,,0,8.60,35.05
90MS,349,B,1956-08-03T00:00,69.33,-003.00,,10,8.76,35.07
90MS,361,B,1956-08-04T00:00,69.33,-004.00,,0,8.00,35.10
90MS,361,B,1956-08-04T00:00,69.33,-004.00,,10,8.19,35.10
26TE,60,B,1956-09-20T00:00,65.00,-004.53,,0,8.4,35.00
26TE,59,B,1956-09-20T00:00,65.00,-003.97,,0,8.3,34.97
9099,7099,B,1956-11-14T14:00,65.667,-004.500,,0.0,5.000,34.920
9099,7099,B,1956-11-14T14:00,65.667,-004.500,,10.0,4.990,34.920
9099,7098,B,1956-11-14T19:00,65.667,-003.500,,0.0,6.100,35.010
9099,7098,B,1956-11-14T19:00,65.667,-003.500,,10.0,6.080,35.010
9099,7097,B,1956-11-14T22:00,65.667,-002.500,,0.0,5.800,34.880
9099,7097,B,1956-11-14T22:00,65.667,-002.500,,10.0,5.740,34.920
9099,7096,B,1956-11-15T06:00,65.667,-001.500,,0.0,7.400,35.010
9099,7096,B,1956-11-15T06:00,65.667,-001.500,,10.0,7.280,35.010
58GS,443,B,1956-12-07T00:00,65.33,-004.00,3150,0,5.12,34.93
58GS,443,B,1956-12-07T00:00,65.33,-004.00,3150,10,5.05,34.92
58GS,444,B,1956-12-07T00:00,65.00,-004.00,3310,0,6.12,34.93
58GS,444,B,1956-12-07T00:00,65.00,-004.00,3310,10,5.98,34.93
58GS,442,B,1956-12-07T00:00,65.00,-002.00,3030,0,5.58,34.91
58GS,442,B,1956-12-07T00:00,65.00,-002.00,3030,10,5.36,34.92
58GS,108,B,1957-01-30T16:00,65.55,-002.00,3200,0,4.85,34.99
58GS,108,B,1957-01-30T16:00,65.55,-002.00,3200,10,4.82,34.98
58GS,109,B,1957-01-31T06:00,65.13,-001.00,,0,4.64,34.98
58GS,109,B,1957-01-31T06:00,65.13,-001.00,,10,4.60,34.98
26DA,139,B,1957-06-05T20:00,65.50,-003.57,3270,0,5.12,34.82
26DA,140,B,1957-06-06T06:00,65.50,-001.00,3240,0,5.98,35.02
90MY,8696,B,1957-06-15T20:00,69.332,-001.000,1000,0.0,7.300,
90MY,8696,B,1957-06-15T20:00,69.332,-001.000,1000,10.0,7.300,35.180
90MY,8697,B,1957-06-16T16:00,69.332,-002.000,1000,0.0,7.000,
90MY,8697,B,1957-06-16T16:00,69.332,-002.000,1000,10.0,7.110,35.090
90MY,8698,B,1957-06-16T20:00,69.332,-003.000,1000,0.0,6.400,
90MY,8698,B,1957-06-16T20:00,69.332,-003.000,1000,10.0,6.400,34.990
90MY,8699,B,1957-06-17T01:00,69.332,-004.000,1000,0.0,6.400,
90MY,8699,B,1957-06-17T01:00,69.332,-004.000,1000,10.0,6.270,35.020
58GS,344,B,1957-06-17T09:00,69.42,-003.30,2050,0,6.40,35.05
58GS,344,B,1957-06-17T09:00,69.42,-003.30,2050,10,6.31,35.05
58GS,375,B,1957-06-22T06:00,67.95,-002.00,3560,0,7.08,35.09
58GS,375,B,1957-06-22T06:00,67.95,-002.00,3560,10,7.01,35.08
90SP,1060,B,1957-07-11T00:00,65.80,-001.08,,0,8.4,
90SP,1060,B,1957-07-11T00:00,65.80,-001.08,,10,8.40,35.03
90SP,1063,B,1957-07-11T00:00,65.80,-003.32,,0,7.3,
90SP,1063,B,1957-07-11T00:00,65.80,-003.32,,10,7.34,34.85
90SP,1062,B,1957-07-11T00:00,65.80,-002.57,,0,8.2,
90SP,1062,B,1957-07-11T00:00,65.80,-002.57,,10,8.26,34.90
90SP,1061,B,1957-07-11T00:00,65.80,-001.83,,0,8.5,
90SP,1061,B,1957-07-11T00:00,65.80,-001.83,,10,8.60,35.01
90SP,1059,B,1957-07-11T00:00,65.80,-000.23,,0,9.64,35.08
